ID,Hash,Subject,Message,Num_files,LOC,changed files | + | -| sum,Labels, 
90247,fa64965d6920700c0770dd76cb32aad382cc9d4e,Fix a couple places in docs where try_send wasn't changed to send_opt, ,1,4,   src/libstd/comm/mod.rs--2--2--4,Perfective,
103556,511873afe3e00ed776244478edfec406bdff7e75,rt: add remaining ip string parser/formatter helpers from uv, ,2,24,   src/rt/rust_uv.cpp--20--0--20   src/rt/rustrt.def.in--4--0--4,Adaptive,
66423,88df0e391842f89dbd95fb8e375e11d8263ae156,Fix arguments on Redox, ,1,14,   src/libstd/sys/redox/args.rs--5--9--14,Corrective,
11337,0959f0f912c1029f0dfd3de431786433211a1f2d,Tweak suggestion for missing field in patterns,Account for parser recovered struct and tuple patterns to avoid invalid  suggestion.    Follow up to #81103.   ,4,44,   compiler/rustc_typeck/src/check/pat.rs--6--16--22   src/test/ui/error-codes/E0027.stderr--5--6--11   .../struct_destructure_fail.stderr--3--4--7   .../ui/structs/struct-pat-derived-error.stderr--2--2--4,Perfective,
19273,5b2e2b25e41afbbd0ad803f7986d8559ef649a7e,Moved structs/enums with repr(C) to LLVM types into ffi.rs crates,Some were in librustc_codegen_llvm  but others are not tied to LLVM  so  I put them in a new crate: librustc_codegen_ssa/coverageinfo/ffi.rs   ,6,67,   src/librustc_codegen_llvm/llvm/ffi.rs--22--1--23   src/librustc_codegen_llvm/coverageinfo/mod.rs--1--20--21   src/librustc_codegen_ssa/coverageinfo/ffi.rs--10--0--10   src/librustc_codegen_ssa/coverageinfo/map.rs--1--9--10   src/librustc_codegen_llvm/coverageinfo/mapgen.rs--1--1--2   src/librustc_codegen_ssa/coverageinfo/mod.rs--1--0--1,Perfective,
31110,d4b365429ddaeb18b42ff47456bd9865fd1d732e,points the user away from the Allocation type and towards the Memory type, ,1,12,   src/librustc/mir/interpret/allocation.rs--12--0--12,Perfective,
1787,de0d2b15008f0333e432aab9a7b7045ab0157897,Add testcases, ,3,82,   tests/ui/uninit_vec.stderr--39--6--45   clippy_utils/src/higher.rs--10--10--20   tests/ui/uninit_vec.rs--17--0--17,Perfective,
22472,3f85338f3f2a8e03b90e65fafd0bbe998baae98e,Restore the snapshot/rollback optimization for region constraints, ,3,32,   src/librustc_infer/infer/mod.rs--17--5--22   src/librustc_infer/infer/region_constraints/mod.rs--4--4--8   .../infer/region_constraints/leak_check.rs--1--1--2,Adaptive,
52324,05275dafaaa602fe4a5d275ef724ced39d30465f,Remove unwanted auto-linking and update, ,9,27,   src/libstd/ffi/os_str.rs--3--2--5   src/libstd/macros.rs--2--2--4   src/libsyntax_pos/hygiene.rs--2--2--4   src/libunwind/macros.rs--2--2--4   src/libcore/iter/iterator.rs--1--1--2   src/libcore/str/pattern.rs--1--1--2   src/librustc/ty/sty.rs--1--1--2   src/test/run-pass/issue-16819.rs--1--1--2   src/test/rustdoc-ui/intra-links-warning.rs--1--1--2,Perfective,
4178,e3389befe1655875ab2bfd83a9c44e507ec0ee5f,Bless test, ,1,6,   .../explicit-generic-args-for-impl.stderr--3--3--6,Perfective,
47970,4aced68e1835d79c01c739c1bf731d840f6f5c51,[nll] librustdoc: enable feature(nll) for bootstrap, ,1,1,   src/librustdoc/lib.rs--1--0--1,Perfective,
98202,48e7bda8269861df43763b4fb42e68af0eb09b20,path -> Path, ,21,184,   src/libsyntax/ext/pipes/ast_builder.rs--15--15--30   src/libsyntax/ast.rs--12--12--24   src/libsyntax/ext/auto_encode.rs--10--10--20   src/libsyntax/ext/build.rs--8--8--16   src/libsyntax/parse/parser.rs--8--8--16   src/librustc/middle/resolve.rs--5--5--10   src/librustc/middle/typeck/astconv.rs--5--5--10   src/libsyntax/fold.rs--5--5--10   src/librustc/front/test.rs--4--4--8   src/librustc/middle/typeck/check/_match.rs--4--4--8   src/libsyntax/ast_util.rs--3--3--6   src/librustc/metadata/tydecode.rs--2--2--4   src/librustc/middle/privacy.rs--2--2--4   src/libsyntax/print/pprust.rs--2--2--4   src/librustc/front/core_inject.rs--1--1--2   src/librustc/middle/pat_util.rs--1--1--2   src/librustc/middle/typeck/check/mod.rs--1--1--2   src/libsyntax/ext/concat_idents.rs--1--1--2   src/libsyntax/ext/deriving/mod.rs--1--1--2   src/libsyntax/parse/token.rs--1--1--2   src/libsyntax/visit.rs--1--1--2,Perfective,
54893,30a28a262cd4f0cfd1e4c71792d657bc0fc8624c,Make `is_mod_decl` more accommodating,Fixes #2403 (I think)   ,4,13,   src/visitor.rs--1--4--5   src/codemap.rs--2--2--4   Cargo.lock--1--1--2   Cargo.toml--1--1--2,Perfective,
97603,6cb273ed4efb6724b1c713c3ac35d14e52999fb1,Address all FIXMEs from #5562, ,6,34,   src/librustc/middle/astencode.rs--3--5--8   src/librustc/middle/kind.rs--2--6--8   src/librustc/middle/trans/callee.rs--1--5--6   src/librustc/middle/trans/type_of.rs--2--4--6   src/librustc/middle/trans/type_use.rs--2--2--4   src/librustc/middle/trans/base.rs--1--1--2,Perfective,
31098,0a7ba6b9fcad16f0894fffdb1e8f86dcaffbdb06,add hermit-abi to the whitelist, ,1,1,   src/tools/tidy/src/deps.rs--1--0--1,Perfective,
81432,521ae488db40b6b136bc38b468fcdaf48033c8a4,rustc: Add long diagnostics for E0152, ,1,15,   src/librustc/diagnostics.rs--14--1--15,Adaptive,
53634,a9fc3901b07d0494bd3eb9c37b10e63b429714b0,stabilise feature(never_type),Replace feature(never_type) with feature(exhaustive_patterns).  feature(exhaustive_patterns) only covers the pattern-exhaustives checks  that used to be covered by feature(never_type)   ,77,229,   src/test/ui/feature-gate-never_type.rs--0--22--22   .../feature-gate-exhaustive-patterns.rs}--5--10--15   src/libstd/primitive_docs.rs--4--5--9   src/libcore/cmp.rs--3--4--7   .../ui/feature-gate-exhaustive-patterns.stderr--7--0--7   src/test/ui/reachable/expr_struct.stderr--3--4--7   src/libsyntax/feature_gate.rs--2--5--7   src/librustc_mir/hair/pattern/_match.rs--2--3--5   src/test/ui/reachable/expr_unary.stderr--2--3--5   src/test/ui/reachable/expr_while.stderr--2--3--5   src/test/ui/reachable/expr_match.stderr--2--3--5   src/test/ui/reachable/expr_loop.stderr--2--3--5   src/test/ui/reachable/expr_assign.stderr--2--3--5   src/libcore/fmt/mod.rs--2--2--4   src/test/ui/reachable/expr_add.stderr--2--2--4   src/test/ui/reachable/expr_tup.stderr--2--2--4   src/test/ui/reachable/expr_method.stderr--2--2--4   src/test/ui/reachable/expr_call.stderr--2--2--4   src/test/ui/reachable/expr_block.stderr--2--2--4   src/test/ui/reachable/expr_array.stderr--2--2--4   src/libcore/lib.rs--2--1--3   src/librustc_mir/lib.rs--2--1--3   src/test/ui/reachable/expr_array.rs--1--2--3   src/libstd/lib.rs--2--1--3   src/librustc_typeck/lib.rs--2--1--3   src/librustc/lib.rs--1--1--2   src/test/run-fail/cast-never.rs--0--2--2   src/librustc_mir/build/matches/simplify.rs--1--1--2   src/librustc_mir/hair/pattern/check_match.rs--1--1--2   src/libstd/error.rs--1--1--2   .../compile-fail/call-fn-never-arg-wrong-type.rs--0--2--2   src/test/compile-fail/coerce-to-bang-cast.rs--0--2--2   src/test/run-fail/adjust_never.rs--0--2--2   .../compile-fail/inhabitedness-infinite-loop.rs--1--1--2   src/test/compile-fail/loop-break-value.rs--0--2--2   src/test/compile-fail/match-privately-empty.rs--1--1--2   src/test/compile-fail/never-assign-dead-code.rs--1--1--2   src/test/ui/reachable/expr_repeat.stderr--1--1--2   .../recursive-types-are-not-uninhabited.rs--0--2--2   src/test/compile-fail/uninhabited-irrefutable.rs--1--1--2   src/test/run-pass/loop-break-value.rs--0--2--2   src/test/run-pass/issue-44402.rs--1--1--2   src/test/ui/reachable/expr_return.stderr--1--1--2   src/test/run-pass/never-result.rs--0--2--2   src/test/run-pass/impl-for-never.rs--0--2--2   src/test/compile-fail/unreachable-try-pattern.rs--1--1--2   src/test/run-pass/empty-types-in-patterns.rs--1--1--2   src/test/ui/reachable/expr_type.stderr--1--1--2   .../run-pass/diverging-fallback-control-flow.rs--0--2--2   src/test/compile-fail/uninhabited-patterns.rs--1--1--2   src/test/run-fail/never-type-arg.rs--0--2--2   src/test/compile-fail/unreachable-loop-patterns.rs--1--1--2   src/test/run-fail/never-associated-type.rs--0--2--2   src/test/ui/reachable/expr_cast.stderr--1--1--2   src/test/ui/reachable/expr_if.stderr--1--1--2   src/librustc_lint/lib.rs--1--0--1   src/test/compile-fail/coerce-to-bang.rs--0--1--1   src/test/compile-fail/never-assign-wrong-type.rs--0--1--1   src/test/ui/print_type_sizes/uninhabited.rs--0--1--1   src/test/ui/reachable/expr_add.rs--0--1--1   src/test/run-pass/mir_calls_to_shims.rs--0--1--1   src/test/ui/reachable/expr_assign.rs--0--1--1   src/test/ui/reachable/expr_block.rs--0--1--1   src/test/ui/reachable/expr_repeat.rs--0--1--1   src/test/ui/reachable/expr_loop.rs--0--1--1   src/test/ui/reachable/expr_return.rs--0--1--1   src/test/ui/reachable/expr_if.rs--0--1--1   src/test/ui/reachable/expr_match.rs--0--1--1   src/test/run-fail/call-fn-never-arg.rs--0--1--1   src/test/ui/reachable/expr_tup.rs--0--1--1   src/test/ui/reachable/expr_call.rs--0--1--1   src/test/ui/reachable/expr_type.rs--0--1--1   src/test/ui/reachable/expr_method.rs--0--1--1   src/test/ui/reachable/expr_unary.rs--0--1--1   src/test/ui/reachable/expr_cast.rs--0--1--1   src/test/ui/reachable/expr_while.rs--0--1--1   src/test/ui/reachable/expr_struct.rs--0--1--1,Perfective,
5792,872839eb494e2ed6b2e7c9ba28ec3450c399d935,Early return from `inject_profiler_runtime`, ,1,34,   compiler/rustc_metadata/src/creader.rs--17--17--34,Perfective,
32113,2883c258f1a6dd82f6acd174b71d74e04e645f6d,Remove an out-of-date sentence in a comment., ,1,5,   src/librustc_data_structures/obligation_forest/mod.rs--2--3--5,Perfective,
63665,e46a8bde3c2ef7b1281f3d01e31febc687be2d12,std: Back out backtrace pruning logic,It was discovered #40264 that this backtrace pruning logic is a little too  aggressive  so while we figure how out to handle #40264 this commit backs out  the changes to prune frames. Note that other cosmetic changes  such as better  path printing and such remain.   ,1,38,   src/libstd/sys_common/backtrace.rs--2--36--38,Perfective,
45034,820c2657f2584501d5e062351306780d29385421,add useful debug log, ,1,1,   src/librustc_mir/borrow_check/nll/type_check/constraint_conversion.rs--1--0--1,Perfective,
67337,61ab06a92eae355ed6447d85d3c416fb65e96bdb,v0.6.3, ,2,4,   Cargo.lock--1--1--2   Cargo.toml--1--1--2,Perfective,
106305,31166438063236e6d2ad021cf2169fce2b3839b4,"Revert ""make boxes self-describing (fixes #1493)"" until a new snapshot is prepared.", ,26,145,   src/comp/middle/trans/closure.rs--21--17--38   src/rt/rust_cc.cpp--12--9--21   src/comp/middle/trans/base.rs--6--7--13   src/rt/rust_shape.h--8--3--11   src/rt/boxed_region.cpp--0--7--7   src/rt/rust_upcall.cpp--2--5--7   src/comp/middle/trans/common.rs--2--4--6   src/rt/rust_task.cpp--4--1--5   src/rt/boxed_region.h--0--4--4   src/rt/rust_internal.h--2--2--4   mk/target.mk--1--1--2   src/comp/back/abi.rs--1--1--2   src/comp/back/upcall.rs--1--1--2   src/comp/middle/trans/alt.rs--1--1--2   src/comp/middle/trans/build.rs--1--1--2   src/comp/middle/trans/impl.rs--1--1--2   src/rt/memory_region.h--1--1--2   src/rt/rust_builtin.cpp--2--0--2   src/rt/rust_shape.cpp--1--1--2   src/rt/rust_task.h--1--1--2   src/rt/rust_upcall.h--1--1--2   src/rt/rustrt.def.in--1--1--2   src/rt/test/rust_test_runtime.cpp--1--1--2   mk/rt.mk--0--1--1   src/comp/syntax/parse/parser.rs--0--1--1   src/libcore/task.rs--1--0--1,Corrective,
23708,89e14d201db8c8dc49fab4c1d17d6546b00817ae,use_self: switch to hir_ty_to_ty., ,1,44,   clippy_lints/src/use_self.rs--20--24--44,Perfective,
96955,2616581863ea71ecc23f1f126cb409e047139b6c,Refactor helper routines to be less tied to match syntax, ,1,36,   src/librustc/middle/trans/_match.rs--20--16--36,Perfective,
24609,4d30b92e3e57cf606a25c807a9e4ab2b7a4d1064,recover on `for<'a> |...| body` closures., ,5,55,   src/librustc_parse/parser/expr.rs--20--2--22   src/librustc_parse/parser/generics.rs--6--7--13   .../ui/parser/recover-quantified-closure.stderr--11--0--11   src/test/ui/parser/recover-quantified-closure.rs--7--0--7   src/librustc_parse/parser/item.rs--1--1--2,Adaptive,
48431,c02c00b8455d6ec6eff50ae94bebb4a424c95e02,Fix bug in test pointed out during review., ,1,4,   src/test/ui/issue-45696-no-variant-box-recur.rs--2--2--4,Corrective,
42593,2820dc868a35c02adb9225492d575c7d5e72338c,Remove dead code, ,1,6,   src/librustc_typeck/check/coercion.rs--1--5--6,Perfective,
84295,4c78d2834446426b2dd3cc467f1324dacdc9042e,Remove range function, ,1,2,   src/etc/vim/syntax/rust.vim--0--2--2,Perfective,
26923,9bb2a50e04460fff646830502d575b82dbf17055,Document that write_all will not call write if given an empty buffer,Some types of Write instances have a semantic meaning associated with  writing an empty buffer  such as sending an empty packet. This works  when calling `write` directly  and supplying an empty buffer. However   calling `write_all` on an empty buffer will simply never call `write`   because `write_all` assumes it has no work to do.    Document this behavior  to help prospective users of  datagram-packet-style Write instances.   ,1,2,   src/libstd/io/mod.rs--2--0--2,Perfective,
108575,e42f3b8481049fd3626c24b95297282b68df1436,Safeguard against self-assignment for unique types, ,1,10,   src/comp/middle/trans.rs--6--4--10,Adaptive,
49694,865320f6a49ac10aca6c6e6d6f4e3358596dd64a,remove the `ins` set altogether, ,3,50,   src/librustc_mir/util/liveness.rs--8--22--30   src/librustc_mir/borrow_check/nll/mod.rs--8--8--16   src/librustc_mir/util/pretty.rs--4--0--4,Perfective,
19912,14a8707cde48c7914af307f4687056d829ad2de9,Add `rustdoc` tests from #72088, ,2,16,   src/test/rustdoc/macro-in-async-block.rs--9--0--9   src/test/rustdoc/macro-in-closure.rs--7--0--7,Perfective,
98121,59e69aa0e79302887abcb4b6bf3613c84b48e5d7,test: remove unnecessary unsafe blocks/functions, ,2,63,   src/compiletest/errors.rs--23--24--47   src/compiletest/header.rs--8--8--16,Perfective,
41855,8aee796013d94a81d71274cdda349e265368de07,Update Cargo.lock and use emit_small_memcpy, ,2,72,   Cargo.lock--34--24--58   src/common.rs--3--11--14,Perfective,
57850,d66161c6a3cbc1d3d2c34d63df8c7b4d4a71a211,Prefer &[T] to &Vec<T>, ,1,8,   src/imports.rs--4--4--8,Perfective,
38276,8234ac32bd9002a02d7c70a989a04c2278acf78d,Add saturating_abs() and saturating_neg() functions to signed integer types,Similar to wrapping_abs() / wrapping_neg() functions but saturating at  the numeric bounds instead of wrapping around. Complements the existing  set of functions with saturation mechanics.   ,1,50,   src/libcore/num/mod.rs--50--0--50,Adaptive,
18020,05a040f406009a22600a9e0c37738ad0643cf811,Remove unused `ns` parameter, ,1,15,   src/librustdoc/passes/collect_intra_doc_links.rs--6--9--15,Perfective,
19509,49b1971263971db49e821f81bb54991b7de5ab43,add const generics, ,1,11,   src/test/ui/const-generics/coerce_unsized_array.rs--11--0--11,Adaptive,
47240,458f5a21e22225953e62212827dbdc8d553d8297,Properly prevent the promotion of unstable const fns, ,2,7,   src/librustc_mir/transform/qualify_consts.rs--1--3--4   src/librustc_passes/rvalue_promotion.rs--0--3--3,Corrective,
15102,13a5067061c14875bf1deda44a4740c08e872eb9,Unignore test, ,1,2,   src/test/run-make-fulldeps/issue-36710/Makefile--0--2--2,Perfective,
39650,7c66ae2fc5eb15a5f9b3c7a0b2e18528c54e88a6,use `!` in macro disambiguation suggestion, ,2,9,   src/test/rustdoc-ui/intra-links-ambiguity.stderr--3--3--6   src/librustdoc/passes/collect_intra_doc_links.rs--3--0--3,Perfective,
50590,451fd5feb9d68c0c9a130b5d36ae73bae06c4200,Extracting arguments to format to pass directly to panic when appropriate, ,2,44,   clippy_lints/src/methods.rs--39--1--40   tests/ui/methods.stderr--2--2--4,Adaptive,
80047,ec078a033bdd2a4d076f78f2e655b8c3e5e4bf6a,change some statics to constants, ,13,40,   src/libcollections/bit.rs--4--4--8   src/librustc/lint/mod.rs--2--3--5   src/librand/distributions/ziggurat_tables.rs--2--2--4   src/libstd/net/tcp.rs--2--2--4   src/libcore/num/flt2dec/strategy/grisu.rs--1--2--3   src/libsyntax/diagnostics/plugin.rs--1--2--3   src/liballoc/boxed.rs--1--1--2   src/libcollections/vec.rs--1--1--2   src/libcore/num/flt2dec/strategy/dragon.rs--0--2--2   src/liblog/directive.rs--1--1--2   src/librustdoc/clean/mod.rs--1--1--2   src/libstd/sys/common/remutex.rs--1--1--2   src/libsyntax/ext/format.rs--1--0--1,Perfective,
67756,222349931eec0b0b68b31b2b8b01e162cee23b85,apply review feedback nits,- correct indentation  - rename `from_cause` to `from_obligation_cause`  - break up `compare_impl_method` into fns  - delete some blank lines and correct comment   ,4,34,   src/librustc_typeck/check/compare_method.rs--15--13--28   src/librustc/infer/mod.rs--1--1--2   src/librustc/traits/util.rs--1--1--2   src/librustc_typeck/check/regionck.rs--1--1--2,Perfective,
63771,537eb45b9d8f547046ae060d4c115e408fd66fdf,Update various bookshelf repositories.,The book and the reference have both had changes lately; this integrates  them upstream.   ,2,4,   src/doc/book--1--1--2   src/doc/reference--1--1--2,Perfective,
24333,7400955e941a3958b1560f2cb0b7648535d2f9d0,add usize methods for Size getters, ,3,31,   src/librustc_mir/interpret/memory.rs--6--7--13   src/librustc_target/abi/mod.rs--10--0--10   src/librustc/mir/interpret/allocation.rs--4--4--8,Adaptive,
98097,68583a25a0b31bc113cf1f4ec479339cbf876e4d,core::rt: Restructure context switches to take ownership of the Scheduler,In order to do a context switch you have to give up ownership of the scheduler   effectively passing it to the next execution context. This could help avoid  some situations here tasks retain unsafe pointers to schedulers between context  switches  across which they may have changed threads.    There are still a number of uses of unsafe scheduler pointers.   ,2,60,   src/libcore/rt/sched/mod.rs--27--17--44   src/libcore/rt/uvio.rs--9--7--16,Perfective,
103180,1c62f5ff74e8c6d434001d4571e5f28ae2705ed9,Get rid of all of the remaining /~s in the code base., ,17,138,   src/libstd/net_tcp.rs--12--12--24   src/libsyntax/ext/pipes/pipec.rs--10--10--20   src/libsyntax/parse/attr.rs--6--6--12   src/test/bench/msgsend-ring-pipes.rs--6--6--12   src/test/run-pass/reflect-visit-data.rs--6--6--12   src/libstd/net_ip.rs--5--5--10   src/libsyntax/parse/comments.rs--5--5--10   src/libstd/getopts.rs--4--4--8   src/libstd/uv_ll.rs--4--4--8   src/libcore/float.rs--2--2--4   src/libcore/result.rs--2--2--4   src/libcore/vec.rs--2--2--4   src/etc/combine-tests.py--0--2--2   src/libcore/dvec.rs--1--1--2   src/libcore/unsafe.rs--1--1--2   src/libstd/sort.rs--1--1--2   src/libstd/term.rs--1--1--2,Perfective,
52113,256096da9ee680366b839f912e8d3ecccc0da033,Make Vec::new const, ,4,38,   src/liballoc/raw_vec.rs--16--0--16   src/test/run-pass/vec-const-new.rs--15--0--15   src/libcore/ptr.rs--2--3--5   src/liballoc/vec.rs--1--1--2,Adaptive,
112144,19a949c15eb0a6179e62c6ac1a540ff15ede1a25,Un-XFAIL expr-block-box.rs, ,1,1,   src/test/run-pass/expr-block-box.rs--0--1--1,Perfective,
56583,ab1c1bc6bc18b70818206e7f07ac5133239607ff,mir-borrowck returns closure requirements  mir-typeck enforces, ,14,51,   .../borrow_check/nll/universal_regions.rs--19--2--21   .../borrow_check/nll/region_infer/mod.rs--7--2--9   src/librustc/mir/mod.rs--2--0--2   src/librustc/ty/maps/mod.rs--1--1--2   src/librustc/ty/sty.rs--2--0--2   src/librustc_driver/driver.rs--1--1--2   src/librustc_mir/borrow_check/mod.rs--1--1--2   src/librustc_mir/borrow_check/nll/mod.rs--1--1--2   src/librustc_mir/borrow_check/nll/renumber.rs--1--1--2   .../nll/subtype_constraint_generation.rs--1--1--2   src/librustc_mir/transform/type_check.rs--1--1--2   src/librustc/ich/impls_mir.rs--1--0--1   src/librustc/ich/impls_ty.rs--1--0--1   src/librustc/infer/mod.rs--1--0--1,Adaptive,
60112,12ceed013cdbd5d431a6908d49b2b6cb6fe1d032,Introduce target feature crt_static_allows_dylibs,Most UNIX-like platforms do not allow shared libraries to statically  link their own libc  as libc expects to have consistent process-global  state. On those platforms  when we do not have a shared libc available   we must not attempt to link dylibs or cdylibs. On Windows  however  it  is expected to statically link the CRT into dynamic libraries.    This feature is only relevant for targets that support both fully-static  and fully-dynamic linkage  such as musl on Linux.   ,3,13,   src/librustc_trans_utils/link.rs--5--2--7   src/librustc_back/target/mod.rs--5--0--5   src/librustc_back/target/windows_msvc_base.rs--1--0--1,Adaptive,
42884,985eba08a558bae9a9042b65df59340d227d7673,Line length fix, ,1,3,   clippy_lints/src/types.rs--2--1--3,Perfective,
11419,2beea2c0bfde5acb681a368f82d8ce9c4e9568cd,add test for lazy norm err, ,3,10,   .../ui/const-generics/const-argument-cross-crate-mismatch.full.stderr--2--2--4   .../ui/const-generics/const-argument-cross-crate-mismatch.min.stderr--2--2--4   src/test/ui/const-generics/const-argument-cross-crate-mismatch.rs--2--0--2,Perfective,
68805,2e6a91812c64a507e3d2ab727824ff9cda8449fc,librustc: Add a new nop statement to the MIR.,This is useful when passes want to remove statements without affecting  `Location`s.   ,9,38,   src/librustc/mir/repr.rs--20--0--20   src/librustc_borrowck/borrowck/mir/dataflow/impls.rs--2--1--3   .../borrowck/mir/dataflow/sanity_check.rs--2--1--3   src/librustc_borrowck/borrowck/mir/mod.rs--2--1--3   src/librustc_mir/transform/qualify_consts.rs--2--1--3   src/librustc_trans/mir/constant.rs--2--1--3   src/librustc/mir/visit.rs--1--0--1   src/librustc_mir/transform/type_check.rs--1--0--1   src/librustc_trans/mir/statement.rs--1--0--1,Adaptive,
22697,6a681f5ca1ad6b37a90996353db276c8e0708285,remove obsolete comments,Referenced was removed in 8770d0f34a9bee2691517ab95803a277c453dfda   ,1,6,   src/librustc_infer/infer/region_constraints/mod.rs--0--6--6,Perfective,
41995,65a8d7b1d8e5acb494c0313829f173657fd0d5b8,fix tests, ,2,5,   src/test/ui/parser/issue-14303-fncall.rs--2--2--4   src/test/ui/parser/issue-14303-path.rs--1--0--1,Perfective,
62401,397972f5b032b848dd8ba2d13e851be0bf9c1ffa,Separate suggestion in a `help` and a `note`, ,6,35,   .../impl-trait/no-method-suggested-traits.stderr--14--8--22   src/librustc_typeck/check/method/suggest.rs--2--3--5   src/test/ui/span/issue-7575.stderr--2--1--3   .../issue-21659-show-relevant-trait-impls-3.stderr--1--1--2   .../method-suggestion-no-duplication.stderr--1--1--2   src/test/compile-fail/method-call-err-msg.rs--1--0--1,Perfective,
45197,8362aa2178959186c09899ca173ffb296fb3445e,Extract localStorage tests out into a helper method; use in getCurrentValue(),1. Extract the tests for whether or not we have workable localStorage out into     a helper method  so it can be more easily reused  2. Use it in getCurrentValue() too  for the same reasons  as suggested in code     review   ,1,28,   src/librustdoc/html/static/storage.js--20--8--28,Perfective,
94786,8d997fba1a035b20d208c588cb267385dea74f6c,std: put FileMode/Access->whence-mask in uvio  open/unlink as fns in file::, ,4,71,   src/libstd/rt/io/file.rs--17--30--47   src/libstd/rt/uv/uvio.rs--10--4--14   src/libstd/rt/io/mod.rs--8--0--8   src/libstd/rt/rtio.rs--1--1--2,Perfective,
23119,c3c5c4b731588fa289fb3e4959b9b896b95149a9,Use DWARF version 4 for now, ,1,4,   src/debuginfo/mod.rs--3--1--4,Perfective,
24548,1661a0a99ba09ff0b2cce8ad99c4f18150165b80,convert a couple more errors, ,5,35,   src/librustc_lint/builtin.rs--6--13--19   src/test/ui/lint/lint-missing-doc.rs--3--3--6   src/test/ui/lint/lint-missing-doc.stderr--3--3--6   .../ui/privacy/private-in-public-non-principal.rs--1--1--2   .../ui/privacy/private-in-public-non-principal.stderr--1--1--2,Corrective,
13700,a2f938ac52d8d1b3ee1cf94f18705e95f28ca0b8,Document that heap allocations are not guaranteed to happen  even if explicitly performed in the code, ,2,25,   library/core/src/alloc/global.rs--13--0--13   library/core/src/alloc/mod.rs--12--0--12,Perfective,
42021,beb6495862942903d71e39e328b62b58cd6d2bb2,note that FromStr does not work for borrowed types,Fixes #47757   ,1,8,   src/libcore/str/mod.rs--6--2--8,Corrective,
57743,d2d5ebe4dae780bcd2db30b1dcb5f70e5962a56a,Add a test for #2126, ,2,38,   tests/target/chains.rs--22--0--22   tests/source/chains.rs--16--0--16,Perfective,
49919,0e775a3b865605dfa761995b8f3a8fb248971836,Don't visit the `impl Trait` item twice, ,1,3,   src/librustc/hir/intravisit.rs--1--2--3,Corrective,
37849,606bb6f6fe4cfb6e3054e90cc400553f280ad94a,avoid extra copy, ,1,25,   src/libsyntax/ext/tt/transcribe.rs--12--13--25,Perfective,
